Name,Year,Score,Genre,Language,Budget,Revenue,Profit,Music,Thriller,Comedy,Crime,TV Movie,Drama,Family,Western,Adventure,War,Fantasy,Horror,Romance,Animation,Mystery,Documentary,Action,Science Fiction,History,Genre Sum
Ong Bak 2,2008,64.0,"Adventure,Action,Thriller",Thai,8500000.0,8936663.0,436663.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
One Piece: Adventure of Nebulandia,2015,77.0,"Action,Animation,Adventure,Comedy,Fantasy",Japanese,107600000.0,771238750.4,663638750.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
Oscar and the Lady in Pink,2009,65.0,Drama,French,95600000.0,305560367.8,209960367.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Monkey King: Hero Is Back,2015,69.0,"Fantasy,Animation,Comedy",Chinese,10000000.0,150000000.0,140000000.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Wandering Earth,2019,65.0,"Science Fiction,Action,Drama",Chinese,48000000.0,287716494.2,239716494.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
A Delicious Flight,2015,40.0,Romance,Korean,76800000.0,858637629.0,781837629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Special Forces,2011,67.0,"Action,Drama,War",French,10000000.0,3424648.0,-6575352.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Fairy Tail: Dragon Cry,2017,66.0,"Action,Adventure,Comedy,Fantasy,Animation",Japanese,103400000.0,312788111.2,209388111.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0
Akira,1990,79.0,"Animation,Science Fiction,Action",Japanese,8000000.0,2018608.0,-5981392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Dragon Ball: Yo! Son Goku and His Friends Return!!,2008,62.0,"Animation,Action,Adventure,Science Fiction",Japanese,165000000.0,600004822.0,435004822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0
Melissa P.,2005,46.0,Drama,Italian,6421098.6,5151936.0,-1269162.5999999996,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dragon Ball Z: The History of Trunks,1993,75.0,"Animation,Action,Science Fiction",Japanese,75600000.0,454911144.6,379311144.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Jackie Chan Kung Fu Master,2009,43.0,"Action,Comedy,Family",Chinese,111500000.0,468076350.0,356576350.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Erotic Ghost Story II,1991,52.0,Horror,Cantonese,170400000.0,140616760.0,-29783240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dragon Ball Super: Broly,2019,79.0,"Action,Science Fiction,Animation",Japanese,8500000.0,122747755.0,114247755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Dragon Ball Z: Gather Together! Goku's World,1992,72.0,"Action,Animation,Adventure",Japanese,143000000.0,536922531.6,393922531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
The Student,2015,49.0,Drama,"Dutch, Flemish",167400000.0,997517367.8,830117367.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Snowpiercer,2014,69.0,"Action,Science Fiction,Drama",Korean,40000000.0,86808204.0,46808204.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0
Sword Art Online: The Movie – Ordinal Scale,2017,77.0,"Animation,Action,Adventure,Fantasy,Romance,Science Fiction",Japanese,52023622.6,20725409.0,-31298213.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,6.0
Saul: The Journey to Damascus,2014,72.0,Drama,"Spanish, Castilian",81200000.0,472749495.2,391549495.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Martyrs,2008,73.0,"Horror,Drama,Thriller",French,6500000.0,1100000.0,-5400000.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Sex Stories,1999,60.0,Drama,"Spanish, Castilian",73800000.0,346352260.6,272552260.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Diary of a Nymphomaniac,2008,55.0,"Drama,Romance","Spanish, Castilian",127800000.0,578598408.0,450798408.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Rape Zombie: Lust of the Dead,2012,62.0,"Comedy,Horror",Japanese,130600000.0,402321619.8,271721619.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Voyeur,1994,49.0,"Drama,Romance",Italian,152200000.0,866174577.8,713974577.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kiki's Delivery Service,1991,78.0,"Animation,Family,Fantasy,Adventure",Japanese,6900000.0,4493017.0,-2406983.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
The Legend of La Llorona,2011,78.0,"Family,Animation,Fantasy,Horror","Spanish, Castilian",90600000.0,645862042.6,555262042.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Young Sister-in-Law 3,2017,57.0,Romance,Korean,117600000.0,174067112.2,56467112.19999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Whisper of the Heart,2006,79.0,"Animation,Drama,Family",Japanese,128800000.0,1136130193.2,1007330193.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Bribe of Heaven,2016,69.0,Comedy,"Spanish, Castilian",103740000.0,608633534.0,504893534.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Resident Evil: Vendetta,2017,69.0,"Animation,Horror,Adventure,Mystery,Action,Science Fiction",Japanese,176600000.0,577927735.6,401327735.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0
Dragon Ball: Episode of Bardock,2011,69.0,"Action,Animation,Science Fiction",Japanese,154000000.0,749502771.4,595502771.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
White Snake,2019,77.0,"Romance,Animation,Fantasy",Chinese,11936735.0,61631776.0,49695041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Shutter,2004,73.0,"Horror,Mystery,Thriller",Thai,8000000.0,47782426.0,39782426.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Young Sister-In-Law 2,2017,53.0,Romance,Korean,121400000.0,492196010.4,370796010.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Violet Evergarden: Eternity and the Auto Memory Doll,2019,82.0,"Drama,Fantasy,Animation",Japanese,8745556.2,10841702.0,2096145.8000000007,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Mermaid,2016,64.0,"Comedy,Fantasy,Romance",Chinese,60720000.0,553810228.0,493090228.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Mario,2018,73.0,"Drama,Romance",German,58000000.0,626713614.8,568713614.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Don't Stop My Crazy Love for You,1993,40.0,"Thriller,Drama,Horror",Cantonese,101800000.0,858637629.0,756837629.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
The Japanese Wife Next Door: Part 2,2004,63.0,Comedy,Japanese,110000000.0,271669045.6,161669045.60000002,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Raped by an Angel 4: The Rapist's Union,1999,58.0,Thriller,Cantonese,97140000.0,181655466.4,84515466.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Three Sexy Meals,2016,25.0,"Drama,Romance",Korean,9541040.0,38139010.0,28597970.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Pan's Labyrinth,2006,78.0,"Fantasy,Drama,War","Spanish, Castilian",19000000.0,83258226.0,64258226.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Purpose of Reunion 2,2017,47.0,"Drama,Romance",Korean,129200000.0,947468745.8,818268745.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Handmaiden,2016,82.0,"Thriller,Drama,Romance",Korean,8575000.0,37767206.0,29192206.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
22 Bullets,2010,66.0,"Drama,Crime,Thriller",French,24000000.0,247131881.6,223131881.6,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Delicious Room Salon Service 2,2019,52.0,Romance,Korean,136400000.0,328929749.2,192529749.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Elite Squad,2009,81.0,"Drama,Action,Crime",Portuguese,4000000.0,14759148.0,10759148.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Oldboy,2004,83.0,"Drama,Thriller,Mystery,Action",Korean,3000000.0,6219559.0,3219559.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0
Pornocracy: The New Sex Multinationals,2017,67.0,Documentary,French,41500000.0,298690257.2,257190257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
Father There Is Only One,2019,77.0,Comedy,"Spanish, Castilian",3400000.0,15894372.0,12494372.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Love Affair,2014,58.0,"Drama,Romance",Korean,108200000.0,196920944.4,88720944.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Halfaouine: Boy of the Terraces,1990,68.0,"Comedy,Drama",Arabic,103040000.0,412503777.6,309463777.6,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
3 Idiots,2009,80.0,"Drama,Comedy",Hindi,9000000.0,70000000.0,61000000.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Martians vs Mexicans,2018,79.0,"Animation,Comedy","Spanish, Castilian",94000000.0,704890509.2,610890509.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
Underdogs,2013,66.0,"Animation,Adventure,Romance","Spanish, Castilian",2500000.0,1392649.0,-1107351.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
City of God,2002,84.0,"Drama,Crime",Portuguese,3300000.0,30641770.0,27341770.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Garden of Words,2013,76.0,"Animation,Drama,Romance",Japanese,61000000.0,339269019.4,278269019.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Avengers Confidential: Black Widow & Punisher,2014,63.0,"Animation,Science Fiction,Action",Japanese,114800000.0,304552465.0,189752465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006,71.0,"Adventure,Animation,Action",Japanese,25634800.0,3224000.0,-22410800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
All Things Fair,1995,64.0,"Drama,Romance,War",Swedish,78000000.0,251777647.4,173777647.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Sexual Chronicles of a French Family,2012,49.0,"Comedy,Drama",French,108600000.0,539181833.0,430581833.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Witch: Part 1. The Subversion,2018,78.0,"Action,Mystery,Science Fiction",Korean,5500000.0,24340302.0,18840302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0
Mother's Friend,2017,56.0,Romance,Korean,80300000.0,176682291.4,96382291.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Quake,2018,68.0,"Action,Drama,Thriller",Norwegian,6300000.0,185403521.0,179103521.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Hotel Desire,2011,61.0,"Drama,Romance",German,230758.0,84563373.8,84332615.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
The Boy and the Beast,2016,80.0,"Action,Adventure,Animation,Drama,Family,Fantasy",Japanese,27610000.0,49714378.0,22104378.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
CJ7,2008,72.0,"Comedy,Drama,Family,Fantasy,Science Fiction",Cantonese,24292400.0,47301471.0,23009071.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
I Don't Like Younger Men 4,2019,55.0,Romance,Korean,144400000.0,326683695.4,182283695.39999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Miracle in Cell No. 7,2019,83.0,Drama,Turkish,961023.8,19289062.0,18328038.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Guardians,2017,49.0,"Action,Adventure,Comedy,Fantasy,Science Fiction,Thriller",Russian,5400000.0,4803565.0,-596435.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,6.0
Dragon Ball: The Path to Power,1996,73.0,"Animation,Adventure,Fantasy",Japanese,171200000.0,795903109.2,624703109.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
Maquia: When the Promised Flower Blooms,2018,82.0,"Animation,Fantasy,Romance,Drama",Japanese,8421000.0,4300000.0,-4121000.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010,72.0,"Action,Animation,Adventure",Japanese,143000000.0,536922531.6,393922531.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0
Pandora,2016,75.0,"Thriller,Drama,Action",Korean,13938145.0,30169000.0,16230855.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Forgotten,2017,80.0,"Thriller,Mystery,Drama",Korean,5611197.0,9900000.0,4288803.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Stand by Me Doraemon,2014,73.0,"Animation,Family,Science Fiction,Fantasy",Japanese,35000000.0,83061158.0,48061158.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0
Kabaneri of the Iron Fortress: The Battle of Unato,2019,71.0,"Animation,Action,Fantasy,Adventure",Japanese,114000000.0,463270148.8,349270148.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
The Cat Returns,2005,72.0,"Adventure,Fantasy,Animation,Drama,Family",Japanese,24840000.0,54016370.0,29176370.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0
Raped by an Angel,1993,51.0,"Thriller,Crime",Cantonese,115400000.0,233023741.6,117623741.6,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Promare,2019,70.0,"Animation,Action,Science Fiction",Japanese,59500000.0,444807535.4,385307535.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0
Frivolous Lola,1998,48.0,"Comedy,Romance",Italian,119000000.0,948498291.2,829498291.2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Kung Fu Hustle,2005,74.0,"Action,Comedy,Crime,Fantasy",Cantonese,20000000.0,102034104.0,82034104.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0
Romance,1999,55.0,"Drama,Romance",French,4105000.0,1314053.0,-2790947.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Castle in the Sky,1996,80.0,"Adventure,Fantasy,Animation,Action,Family,Romance",Japanese,3000000.0,5228752.0,2228752.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0
The Ash Lad: In the Hall of the Mountain King,2017,68.0,"Adventure,Fantasy",Norwegian,52808572.0,4522950.0,-48285622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Perfect Blue,2001,83.0,"Animation,Thriller",Japanese,830000.0,112536.0,-717464.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
A Tale of Two Sisters,2003,71.0,"Drama,Horror,Mystery",Korean,15050245.0,1062878.0,-13987367.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
Cheeky,2000,55.0,"Comedy,Drama,Romance",Italian,64200000.0,509521654.2,445321654.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
"Tad, the Lost Explorer",2013,62.0,"Animation,Comedy,Adventure,Family","Spanish, Castilian",10500000.0,23000000.0,12500000.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
Death Note Relight 1: Visions of a God,2009,80.0,"TV Movie,Crime,Drama,Fantasy,Thriller,Animation",Japanese,97000000.0,829924588.6,732924588.6,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
Three Sisters Swapping,2019,0.0,Romance,Korean,181600000.0,175269998.8,-6330001.199999988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
A Serbian Film,2011,55.0,"Crime,Horror,Thriller",Serbian,3840000.0,1541.0,-3838459.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
Paprika,1991,71.0,Drama,Italian,100000000.0,369861963.8,269861963.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
When Marnie Was There,2015,80.0,"Animation,Drama,Family",Japanese,20011197.0,34949567.0,14938370.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
The Raid,2012,74.0,"Action,Thriller,Crime",Indonesian,1100000.0,9148519.0,8048519.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0
Fighting Spirit - Mashiba vs. Kimura,2003,60.0,"Animation,Comedy,Drama,Action",Japanese,106400000.0,725444809.8,619044809.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
Bāhubali: The Beginning,2015,76.0,"Action,Drama",Telugu,25130430.0,90747520.0,65617090.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
Love to Kill,1993,48.0,"Drama,Horror",Cantonese,87.0,1442918.2,1442831.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Japanese Mom 2,2017,50.0,Romance,Korean,174200000.0,509646047.6,335446047.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Temptation of Kimono,2009,57.0,"Drama,Romance",Japanese,118008009.2,452180857.4,334172848.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Fireworks,2017,65.0,"Animation,Drama,Fantasy",Japanese,39180000.0,26617621.0,-12562379.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
5 Centimeters per Second,2007,73.0,"Animation,Drama,Family,Romance",Japanese,5000000.0,64812285.8,59812285.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0
