Name,Year,Score,Genre,Language,Budget,Revenue,Profit
The Forbidden Legend: Sex & Chopsticks 2,2009-03-04,60.0,"Comedy,Drama,Romance", Cantonese,89600000.0,318375960.2,228775960.2
Demon Slayer: Kimetsu no Yaiba Sibling's Bond,2019-03-29,80.0,"Action,Animation,Fantasy", Japanese,129000000.0,645532173.4,516532173.4
The Ten Commandments: The Movie,2016-01-28,72.0,Drama, Portuguese,39307171.0,37070177.0,-2236994.0
3-D Sex and Zen: Extreme Ecstasy,2011-04-14,48.0,"Drama,Adventure,Romance,Action,History", Cantonese,3500000.0,10308238.0,6808238.0
The Last: Naruto the Movie,2014-12-06,78.0,"Action,Romance,Animation", Japanese,903852.0,19840000.0,18936148.0
Housewife Sex Slaves: Hatano Yui,2015-01-09,0.0,, Japanese,167540000.0,175269998.8,7729998.800000012
Dragon Ball Z: Resurrection 'F',2015-04-18,68.0,"Action,Animation,Science Fiction", Japanese,5000000.0,61768190.0,56768190.0
Boruto: Naruto the Movie,2015-08-07,76.0,"Animation,Action,Comedy", Japanese,24413000.0,39500000.0,15087000.0
Your Name.,2016-11-24,85.0,"Romance,Animation,Drama", Japanese,2937023.8,357986087.0,355049063.2
Naruto Shippuden the Movie,2007-08-04,72.0,"Animation,Action,Fantasy", Japanese,33111535.2,10000000.0,-23111535.2
Howl's Moving Castle,2005-06-09,84.0,"Fantasy,Animation,Adventure", Japanese,24000000.0,236049757.0,212049757.0
Beauty Salon: Special Service 2,2018-02-13,70.0,Romance, Korean,105740523.8,345465556.8,239725033.0
Dragon Ball Z: Broly – The Legendary Super Saiyan,1993-03-06,73.0,"Animation,Science Fiction,Action", Japanese,25100000.0,21658982.0,-3441018.0
Beauty Salon: Special Service,2016-12-29,62.0,"Romance,Drama", Korean,119700000.0,333485619.2,213785619.2
Corpus Christi,2019-09-18,77.0,Drama, Polish,1300000.0,10951283.0,9651283.0
Spirited Away,2002-12-12,85.0,"Animation,Family,Fantasy", Japanese,19000000.0,274925095.0,255925095.0
Dragon Ball Z: Wrath of the Dragon,1995-07-15,72.0,"Animation,Action,Science Fiction", Japanese,30314000.0,24000000.0,-6314000.0
Three Steps Above Heaven,2010-12-03,78.0,"Romance,Drama"," Spanish, Castilian",99600000.0,555598357.2,455998357.20000005
My Hero Academia: Two Heroes,2018-09-14,79.0,"Animation,Action,Adventure,Fantasy", Japanese,12000000.0,31478826.0,19478826.0
Erotic Ghost Story,1990-05-19,58.0,"Fantasy,Drama,Horror", Cantonese,95000000.0,292616817.4,197616817.39999998
Dragon Ball Z: Battle of Gods,2013-09-19,68.0,"Animation,Action,Science Fiction", Japanese,20950000.0,50461371.0,29511371.0
Train to Busan,2016-07-29,78.0,"Horror,Thriller,Adventure,Action", Korean,8500000.0,87547518.0,79047518.0
Life Is Beautiful,2006-05-06,85.0,"Comedy,Drama", Italian,20000000.0,230098753.0,210098753.0
Sex and Zen II,1996-05-09,60.0,"Drama,Fantasy,Romance,Comedy", Cantonese,60600000.0,697062094.4,636462094.4
Dragon Ball Z: Fusion Reborn,2006-03-24,74.0,"Animation,Action,Fantasy,Science Fiction", Japanese,5387948.0,23500000.0,18112052.0
The Intouchables,2012-05-18,83.0,"Drama,Comedy", French,13000000.0,426588510.0,413588510.0
Dragon Ball Z: Broly – Second Coming,1994-03-12,67.0,"Animation,Action,Science Fiction", Japanese,59080000.0,24200000.0,-34880000.0
Naruto Shippuden the Movie: Blood Prison,2011-07-30,73.0,"Thriller,Animation,Action,Comedy,Horror,Mystery", Japanese,1545000.0,9100000.0,7555000.0
Parasite,2019-06-17,85.0,"Comedy,Thriller,Drama", Korean,11363000.0,257591776.0,246228776.0
Dragon Ball Z: Bojack Unbound,1993-07-10,71.0,"Action,Animation,Science Fiction", Japanese,24812400.0,20100000.0,-4712400.0
Road to Ninja: Naruto the Movie,2012-07-28,76.0,"Animation,Fantasy,Action", Japanese,44304333.2,17900000.0,-26404333.200000003
Héctor El Father: Conocerás la verdad,2018-03-22,78.0,"Drama,Documentary"," Spanish, Castilian",89000000.0,436644599.4,347644599.4
Pokemon the Movie: Mewtwo Strikes Back - Evolution,2019-07-12,67.0,"Animation,Adventure,Fantasy,Action,Family", Japanese,59844080.0,26654184.0,-33189896.0
Ava,2017-06-21,62.0,Drama, French,3000000.0,500000.0,-2500000.0
Ponyo,2009-07-06,77.0,"Animation,Fantasy,Family", Japanese,41677699.0,202404009.0,160726310.0
Dragon Ball Z: Cooler's Revenge,1991-07-20,69.0,"Action,Animation,Science Fiction", Japanese,27104689.8,16331742.0,-10772947.8
KONOSUBA – God's blessing on this wonderful world! Legend of Crimson,2019-08-30,82.0,"Animation,Adventure,Comedy,Fantasy", Japanese,182000000.0,771509469.8,589509469.8
Weathering with You,2019-08-22,80.0,"Animation,Drama,Fantasy,Romance", Japanese,27610000.0,186965409.0,159355409.0
"The Gangster, the Cop, the Devil",2019-05-15,77.0,"Crime,Action,Adventure", Korean,47065698.6,25775371.0,-21290327.6
A Silent Voice: The Movie,2017-04-06,84.0,"Animation,Drama", Japanese,2937023.8,30156463.0,27219439.2
Raped by an Angel 2: The Uniform Fan,1998-03-06,44.0,"Horror,Thriller", Cantonese,133300000.0,601247524.8,467947524.79999995
No Manches Frida,2016-09-15,78.0,Comedy," Spanish, Castilian",29211149.2,12421716.0,-16789433.2
Along with the Gods: The Two Worlds,2017-12-14,81.0,"Action,Adventure,Fantasy,Drama", Korean,18300000.0,125983972.0,107683972.0
No Manches Frida 2,2019-03-15,80.0,Comedy," Spanish, Castilian",102200000.0,696582478.0,594382478.0
Dragon Ball Z: The Return of Cooler,1992-03-07,66.0,"Action,Animation,Science Fiction", Japanese,37617129.0,19581369.0,-18035760.0
El Infierno,2010-09-03,79.0,"Drama,Crime,Comedy"," Spanish, Castilian",66100000.0,504220580.8,438120580.8
"Salò, or the 120 Days of Sodom",1993-07-02,65.0,"Drama,War", Italian,38360000.0,22017.0,-38337983.0
Pokémon the Movie: I Choose You!,2017-11-11,70.0,"Family,Animation,Adventure,Fantasy", Japanese,75397939.2,37552144.0,-37845795.2
Berlin Drifters,2017-09-10,60.0,Drama, Japanese,73800000.0,346352260.6,272552260.6
Dragon Ball Z: Bardock - The Father of Goku,1990-10-17,75.0,"Animation,Action,Science Fiction,Drama,Fantasy", Japanese,85800000.0,729410268.0,643610268.0
Jesús de Nazaret: El Hijo de Dios,2019-04-18,68.0,"Drama,History"," Spanish, Castilian",103800000.0,251678636.0,147878636.0
Attack on Titan II: End of the World,2015-09-19,60.0,"Horror,Science Fiction,Action,Fantasy", Japanese,140000000.0,406976495.4,266976495.39999998
Along with the Gods: The Last 49 Days,2018-08-02,82.0,"Fantasy,Action,Adventure", Korean,18300000.0,112790210.0,94490210.0
Dragon Ball Z: The World's Strongest,1990-03-10,65.0,"Action,Animation,Science Fiction", Japanese,38440000.0,18000000.0,-20440000.0
Attack on Titan,2015-08-25,60.0,"Horror,Fantasy,Action,Science Fiction", Japanese,89940000.0,677005035.0,587065035.0
Dragon Ball Z: The Tree of Might,1990-06-07,65.0,"Action,Animation,Science Fiction", Japanese,36820000.0,15000000.0,-21820000.0
Dragon Ball Z: Super Android 13!,1992-07-11,67.0,"Action,Animation,Science Fiction", Japanese,28301500.0,18554927.0,-9746573.0
Malena,2000-10-27,74.0,Drama, Italian,902001.4,14493284.0,13591282.6
Naruto Shippuden the Movie: Bonds,2008-08-02,73.0,"Fantasy,Animation,Action", Japanese,24070000.0,10600000.0,-13470000.0
Ong Bak: Muay Thai Warrior,2005-03-10,71.0,"Action,Thriller", Thai,1100000.0,20112926.0,19012926.0
Nothing to Lose,2018-03-29,55.0,"Drama,History", Portuguese,81000000.0,339475118.4,258475118.39999998
Saint Seiya: Legend of Sanctuary,2014-06-21,65.0,"Action,Animation,Fantasy", Japanese,23000000.0,17150803.0,-5849197.0
"Madrid, 1987",2011-09-22,65.0,Drama," Spanish, Castilian",95600000.0,305560367.8,209960367.8
Yu-Gi-Oh!: The Dark Side of Dimensions,2017-02-02,76.0,"Adventure,Animation", Japanese,9164600.0,1015339.0,-8149261.0
Gonjiam: Haunted Asylum,2018-03-28,73.0,"Horror,Mystery", Korean,1832000.0,21041950.0,19209950.0
Saint Seiya Heaven Chapter: Overture,2004-02-14,76.0,"Animation,Fantasy", Japanese,115200000.0,374432347.0,259232347.0
Naruto Shippuden the Movie: The Lost Tower,2010-07-31,70.0,"Adventure,Action,Animation", Japanese,30620000.0,8500000.0,-22120000.0
Young Sister In Law 4,2019-01-25,40.0,Romance, Korean,76800000.0,858637629.0,781837629.0
La espina de Dios,2015-03-27,50.0,Drama," Spanish, Castilian",151600000.0,665194474.0,513594474.0
Beauty Salon: Special Service 3,2019-04-29,64.0,Romance, Korean,77400000.0,431611098.0,354211098.0
Dragon Ball Z: Bio-Broly,1994-07-09,57.0,"Animation,Action,Science Fiction", Japanese,17480000.0,19500000.0,2020000.0
"One Piece ""3D2Y"": Overcome Ace's Death! Luffy's Vow to his Friends",2014-08-30,71.0,"Action,Animation,Adventure,Comedy,Fantasy", Japanese,79497600.0,629830598.8,550332998.8
I Want You,2012-06-22,74.0,"Drama,Romance"," Spanish, Castilian",85000000.0,645835675.2,560835675.2
Be My Slave,2012-11-03,57.0,"Drama,Romance,Comedy", Japanese,104698000.0,531865785.2,427167785.2
I Want to Eat Your Pancreas,2018-10-18,82.0,"Animation,Drama,Romance", Japanese,8234023.8,33748006.0,25513982.2
Dragon Ball Z: Lord Slug,1991-03-19,65.0,"Action,Animation,Science Fiction", Japanese,36820000.0,16400000.0,-20420000.0
My Girlfriend's Mother 2,2018-08-30,22.0,Romance, Korean,12001040.0,38139010.0,26137970.0
A Female Employee's Taste,2018-05-28,49.0,"Drama,Romance", Korean,152200000.0,866174577.8,713974577.8
The Protector,2005-08-11,71.0,"Action,Crime,Drama,Thriller", Thai,6000000.0,27165581.0,21165581.0
Dragon Ball GT: A Hero's Legacy,1997-03-26,68.0,"Animation,Family,Fantasy", Japanese,87000000.0,459237806.0,372237806.0
Young Mother,2013-07-31,50.0,"Comedy,Romance", Korean,116800000.0,448439992.2,331639992.2
My Neighbor Totoro,1991-06-13,81.0,"Fantasy,Animation,Family", Japanese,3700000.0,45000000.0,41300000.0
Pokémon the Movie: Hoopa and the Clash of Ages,2015-11-05,68.0,"Family,Adventure,Animation,Action,Fantasy", Japanese,150000000.0,456371317.2,306371317.2
Wife's Mom 2,2019-01-14,50.0,"Drama,Romance", Korean,175600000.0,288568132.4,112968132.39999998
One Piece Film: GOLD,2016-07-23,72.0,"Action,Animation,Adventure,Comedy", Japanese,32317939.2,66207073.0,33889133.8
Naruto Shippuden the Movie: The Will of Fire,2009-08-01,72.0,"Action,Adventure,Comedy,Drama,Fantasy,Animation", Japanese,26080000.0,8084148.0,-17995852.0
Daughter of Darkness 2,1994-01-01,50.0,"Drama,Horror,Comedy", Cantonese,131200000.0,269916224.0,138716224.0
Shaolin Soccer,2004-07-29,71.0,"Action,Comedy", Cantonese,10000000.0,42776032.0,32776032.0
The Torture Club,2014-07-19,48.0,"Drama,Comedy", Japanese,104000000.0,904907413.0,800907413.0
The Testament of Sister New Devil: Departures,2018-01-27,65.0,"Animation,Action,Romance,Fantasy", Japanese,163740000.0,388667790.4,224927790.39999998
Princess Mononoke,2001-01-10,83.0,"Adventure,Fantasy,Animation", Japanese,26500000.0,159414369.0,132914369.0
The Flu,2013-08-14,75.0,"Action,Science Fiction", Korean,2492000.0,19775853.0,17283853.0
Good Mother 3,2019-08-26,35.0,Romance, Korean,47270000.0,329856760.8,282586760.8
Pokémon the Movie: Volcanion and the Mechanical Marvel,2016-07-16,67.0,"Family,Adventure,Animation,Fantasy,Science Fiction", Japanese,121400000.0,839693069.4,718293069.4
Nothing to Lose - Part 2,2019-08-15,50.0,Drama, Portuguese,151600000.0,665194474.0,513594474.0
Scars,2005-09-16,72.0,Drama," Spanish, Castilian",81200000.0,472749495.2,391549495.2
Sex Exchange,2018-06-29,10.0,"Drama,Romance", Korean,201940000.0,38157314.0,-163782686.0
Sweet Sex and Love,2003-06-27,44.0,"Romance,Drama", Korean,116874600.0,438915670.8,322041070.8
The Invisible Guest,2018-01-23,81.0,"Drama,Mystery,Thriller"," Spanish, Castilian",4000000.0,30000000.0,26000000.0
Desire,2011-09-14,60.0,"Drama,Romance", French,1344000.0,21185963.6,19841963.6
Ong Bak 2,2008-12-05,64.0,"Adventure,Action,Thriller", Thai,8500000.0,8936663.0,436663.0
One Piece: Adventure of Nebulandia,2015-12-19,77.0,"Action,Animation,Adventure,Comedy,Fantasy", Japanese,107600000.0,771238750.4,663638750.4
Oscar and the Lady in Pink,2009-12-09,65.0,Drama, French,95600000.0,305560367.8,209960367.8
Monkey King: Hero Is Back,2015-07-10,69.0,"Fantasy,Animation,Comedy", Chinese,10000000.0,150000000.0,140000000.0
The Wandering Earth,2019-02-08,65.0,"Science Fiction,Action,Drama", Chinese,48000000.0,287716494.2,239716494.2
A Delicious Flight,2015-11-01,40.0,Romance, Korean,76800000.0,858637629.0,781837629.0
Special Forces,2011-11-02,67.0,"Action,Drama,War", French,10000000.0,3424648.0,-6575352.0
Fairy Tail: Dragon Cry,2017-05-06,66.0,"Action,Adventure,Comedy,Fantasy,Animation", Japanese,103400000.0,312788111.2,209388111.2
Akira,1990-10-16,79.0,"Animation,Science Fiction,Action", Japanese,8000000.0,2018608.0,-5981392.0
Dragon Ball: Yo! Son Goku and His Friends Return!!,2008-09-21,62.0,"Animation,Action,Adventure,Science Fiction", Japanese,165000000.0,600004822.0,435004822.0
Melissa P.,2005-11-18,46.0,Drama, Italian,6421098.6,5151936.0,-1269162.5999999996
Dragon Ball Z: The History of Trunks,1993-02-24,75.0,"Animation,Action,Science Fiction", Japanese,75600000.0,454911144.6,379311144.6
Jackie Chan Kung Fu Master,2009-07-03,43.0,"Action,Comedy,Family", Chinese,111500000.0,468076350.0,356576350.0
Erotic Ghost Story II,1991-01-23,52.0,Horror, Cantonese,170400000.0,140616760.0,-29783240.0
Ancient Chinese Whorehouse,1994-09-15,50.0,, Cantonese,163600000.0,812667214.2,649067214.2
Dragon Ball Super: Broly,2019-01-24,79.0,"Action,Science Fiction,Animation", Japanese,8500000.0,122747755.0,114247755.0
Dragon Ball Z: Gather Together! Goku's World,1992-09-17,72.0,"Action,Animation,Adventure", Japanese,143000000.0,536922531.6,393922531.6
The Student,2015-09-27,49.0,Drama," Dutch, Flemish",167400000.0,997517367.8,830117367.8
Snowpiercer,2014-06-14,69.0,"Action,Science Fiction,Drama", Korean,40000000.0,86808204.0,46808204.0
Sword Art Online: The Movie – Ordinal Scale,2017-02-18,77.0,"Animation,Action,Adventure,Fantasy,Romance,Science Fiction", Japanese,52023622.6,20725409.0,-31298213.6
Saul: The Journey to Damascus,2014-04-01,72.0,Drama," Spanish, Castilian",81200000.0,472749495.2,391549495.2
Martyrs,2008-09-03,73.0,"Horror,Drama,Thriller", French,6500000.0,1100000.0,-5400000.0
Sex Stories,1999-01-01,60.0,Drama," Spanish, Castilian",73800000.0,346352260.6,272552260.6
Diary of a Nymphomaniac,2008-10-17,55.0,"Drama,Romance"," Spanish, Castilian",127800000.0,578598408.0,450798408.0
Rape Zombie: Lust of the Dead,2012-02-26,62.0,"Comedy,Horror", Japanese,130600000.0,402321619.8,271721619.8
The Voyeur,1994-01-27,49.0,"Drama,Romance", Italian,152200000.0,866174577.8,713974577.8
Kiki's Delivery Service,1991-06-13,78.0,"Animation,Family,Fantasy,Adventure", Japanese,6900000.0,4493017.0,-2406983.0
The Legend of La Llorona,2011-10-21,78.0,"Family,Animation,Fantasy,Horror"," Spanish, Castilian",90600000.0,645862042.6,555262042.6
Young Sister-in-Law 3,2017-12-05,57.0,Romance, Korean,117600000.0,174067112.2,56467112.19999999
Whisper of the Heart,2006-01-18,79.0,"Animation,Drama,Family", Japanese,128800000.0,1136130193.2,1007330193.2
The Bribe of Heaven,2016-03-17,69.0,Comedy," Spanish, Castilian",103740000.0,608633534.0,504893534.0
Resident Evil: Vendetta,2017-05-27,69.0,"Animation,Horror,Adventure,Mystery,Action,Science Fiction", Japanese,176600000.0,577927735.6,401327735.6
Dragon Ball: Episode of Bardock,2011-12-17,69.0,"Action,Animation,Science Fiction", Japanese,154000000.0,749502771.4,595502771.4
White Snake,2019-01-11,77.0,"Romance,Animation,Fantasy", Chinese,11936735.0,61631776.0,49695041.0
Shutter,2004-09-09,73.0,"Horror,Mystery,Thriller", Thai,8000000.0,47782426.0,39782426.0
Young Sister-In-Law 2,2017-02-08,53.0,Romance, Korean,121400000.0,492196010.4,370796010.4
Violet Evergarden: Eternity and the Auto Memory Doll,2019-09-06,82.0,"Drama,Fantasy,Animation", Japanese,8745556.2,10841702.0,2096145.8000000007
The Mermaid,2016-02-08,64.0,"Comedy,Fantasy,Romance", Chinese,60720000.0,553810228.0,493090228.0
Mario,2018-02-22,73.0,"Drama,Romance", German,58000000.0,626713614.8,568713614.8
Don't Stop My Crazy Love for You,1993-04-28,40.0,"Thriller,Drama,Horror", Cantonese,101800000.0,858637629.0,756837629.0
The Japanese Wife Next Door: Part 2,2004-06-25,63.0,Comedy, Japanese,110000000.0,271669045.6,161669045.60000002
Raped by an Angel 4: The Rapist's Union,1999-01-17,58.0,Thriller, Cantonese,97140000.0,181655466.4,84515466.4
Three Sexy Meals,2016-11-09,25.0,"Drama,Romance", Korean,9541040.0,38139010.0,28597970.0
Pan's Labyrinth,2006-10-10,78.0,"Fantasy,Drama,War"," Spanish, Castilian",19000000.0,83258226.0,64258226.0
Purpose of Reunion 2,2017-08-31,47.0,"Drama,Romance", Korean,129200000.0,947468745.8,818268745.8
The Handmaiden,2016-06-18,82.0,"Thriller,Drama,Romance", Korean,8575000.0,37767206.0,29192206.0
22 Bullets,2010-03-23,66.0,"Drama,Crime,Thriller", French,24000000.0,247131881.6,223131881.6
Delicious Room Salon Service 2,2019-09-30,52.0,Romance, Korean,136400000.0,328929749.2,192529749.2
Elite Squad,2009-02-20,81.0,"Drama,Action,Crime", Portuguese,4000000.0,14759148.0,10759148.0
Oldboy,2004-05-20,83.0,"Drama,Thriller,Mystery,Action", Korean,3000000.0,6219559.0,3219559.0
Pornocracy: The New Sex Multinationals,2017-01-18,67.0,Documentary, French,41500000.0,298690257.2,257190257.2
Father There Is Only One,2019-08-02,77.0,Comedy," Spanish, Castilian",3400000.0,15894372.0,12494372.0
Love Affair,2014-10-30,58.0,"Drama,Romance", Korean,108200000.0,196920944.4,88720944.4
Halfaouine: Boy of the Terraces,1990-09-14,68.0,"Comedy,Drama", Arabic,103040000.0,412503777.6,309463777.6
3 Idiots,2009-12-24,80.0,"Drama,Comedy", Hindi,9000000.0,70000000.0,61000000.0
Martians vs Mexicans,2018-03-09,79.0,"Animation,Comedy"," Spanish, Castilian",94000000.0,704890509.2,610890509.2
Underdogs,2013-07-18,66.0,"Animation,Adventure,Romance"," Spanish, Castilian",2500000.0,1392649.0,-1107351.0
City of God,2002-08-30,84.0,"Drama,Crime", Portuguese,3300000.0,30641770.0,27341770.0
The Garden of Words,2013-04-28,76.0,"Animation,Drama,Romance", Japanese,61000000.0,339269019.4,278269019.4
Avengers Confidential: Black Widow & Punisher,2014-03-25,63.0,"Animation,Science Fiction,Action", Japanese,114800000.0,304552465.0,189752465.0
Naruto the Movie: Guardians of the Crescent Moon Kingdom,2006-08-05,71.0,"Adventure,Animation,Action", Japanese,25634800.0,3224000.0,-22410800.0
All Things Fair,1995-11-03,64.0,"Drama,Romance,War", Swedish,78000000.0,251777647.4,173777647.4
Sexual Chronicles of a French Family,2012-05-09,49.0,"Comedy,Drama", French,108600000.0,539181833.0,430581833.0
The Witch: Part 1. The Subversion,2018-06-27,78.0,"Action,Mystery,Science Fiction", Korean,5500000.0,24340302.0,18840302.0
Mother's Friend,2017-05-01,56.0,Romance, Korean,80300000.0,176682291.4,96382291.4
The Quake,2018-08-31,68.0,"Action,Drama,Thriller", Norwegian,6300000.0,185403521.0,179103521.0
Hotel Desire,2011-12-07,61.0,"Drama,Romance", German,230758.0,84563373.8,84332615.8
The Boy and the Beast,2016-03-03,80.0,"Action,Adventure,Animation,Drama,Family,Fantasy", Japanese,27610000.0,49714378.0,22104378.0
CJ7,2008-01-31,72.0,"Comedy,Drama,Family,Fantasy,Science Fiction", Cantonese,24292400.0,47301471.0,23009071.0
I Don't Like Younger Men 4,2019-07-26,55.0,Romance, Korean,144400000.0,326683695.4,182283695.39999998
Miracle in Cell No. 7,2019-10-11,83.0,Drama, Turkish,961023.8,19289062.0,18328038.2
Guardians,2017-02-14,49.0,"Action,Adventure,Comedy,Fantasy,Science Fiction,Thriller", Russian,5400000.0,4803565.0,-596435.0
Dragon Ball: The Path to Power,1996-03-04,73.0,"Animation,Adventure,Fantasy", Japanese,171200000.0,795903109.2,624703109.2
Maquia: When the Promised Flower Blooms,2018-06-02,82.0,"Animation,Fantasy,Romance,Drama", Japanese,8421000.0,4300000.0,-4121000.0
Dragon Ball Z: Plan to Eradicate the Super Saiyans,2010-11-11,72.0,"Action,Animation,Adventure", Japanese,143000000.0,536922531.6,393922531.6
Pandora,2016-12-07,75.0,"Thriller,Drama,Action", Korean,13938145.0,30169000.0,16230855.0
Forgotten,2017-11-29,80.0,"Thriller,Mystery,Drama", Korean,5611197.0,9900000.0,4288803.0
Stand by Me Doraemon,2014-08-08,73.0,"Animation,Family,Science Fiction,Fantasy", Japanese,35000000.0,83061158.0,48061158.0
Kabaneri of the Iron Fortress: The Battle of Unato,2019-05-10,71.0,"Animation,Action,Fantasy,Adventure", Japanese,114000000.0,463270148.8,349270148.8
The Cat Returns,2005-09-05,72.0,"Adventure,Fantasy,Animation,Drama,Family", Japanese,24840000.0,54016370.0,29176370.0
Raped by an Angel,1993-05-27,51.0,"Thriller,Crime", Cantonese,115400000.0,233023741.6,117623741.6
Promare,2019-10-24,70.0,"Animation,Action,Science Fiction", Japanese,59500000.0,444807535.4,385307535.4
Frivolous Lola,1998-06-01,48.0,"Comedy,Romance", Italian,119000000.0,948498291.2,829498291.2
Kung Fu Hustle,2005-08-11,74.0,"Action,Comedy,Crime,Fantasy", Cantonese,20000000.0,102034104.0,82034104.0
Romance,1999-04-14,55.0,"Drama,Romance", French,4105000.0,1314053.0,-2790947.0
Dream to be a Wife,2015-09-09,0.0,, Chinese,167540000.0,175269998.8,7729998.800000012
Castle in the Sky,1996-08-01,80.0,"Adventure,Fantasy,Animation,Action,Family,Romance", Japanese,3000000.0,5228752.0,2228752.0
The Ash Lad: In the Hall of the Mountain King,2017-09-29,68.0,"Adventure,Fantasy", Norwegian,52808572.0,4522950.0,-48285622.0
Perfect Blue,2001-06-02,83.0,"Animation,Thriller", Japanese,830000.0,112536.0,-717464.0
A Tale of Two Sisters,2003-06-13,71.0,"Drama,Horror,Mystery", Korean,15050245.0,1062878.0,-13987367.0
Cheeky,2000-01-28,55.0,"Comedy,Drama,Romance", Italian,64200000.0,509521654.2,445321654.2
"Tad, the Lost Explorer",2013-08-10,62.0,"Animation,Comedy,Adventure,Family"," Spanish, Castilian",10500000.0,23000000.0,12500000.0
Death Note Relight 1: Visions of a God,2009-09-23,80.0,"TV Movie,Crime,Drama,Fantasy,Thriller,Animation", Japanese,97000000.0,829924588.6,732924588.6
Three Sisters Swapping,2019-11-06,0.0,Romance, Korean,181600000.0,175269998.8,-6330001.199999988
A Serbian Film,2011-05-13,55.0,"Crime,Horror,Thriller", Serbian,3840000.0,1541.0,-3838459.0
Paprika,1991-02-13,71.0,Drama, Italian,100000000.0,369861963.8,269861963.8
When Marnie Was There,2015-03-18,80.0,"Animation,Drama,Family", Japanese,20011197.0,34949567.0,14938370.0
The Raid,2012-03-22,74.0,"Action,Thriller,Crime", Indonesian,1100000.0,9148519.0,8048519.0
Fighting Spirit - Mashiba vs. Kimura,2003-09-05,60.0,"Animation,Comedy,Drama,Action", Japanese,106400000.0,725444809.8,619044809.8
Bāhubali: The Beginning,2015-07-10,76.0,"Action,Drama", Telugu,25130430.0,90747520.0,65617090.0
Love to Kill,1993-11-18,48.0,"Drama,Horror", Cantonese,87.0,1442918.2,1442831.2
Japanese Mom 2,2017-10-31,50.0,Romance, Korean,174200000.0,509646047.6,335446047.6
The Temptation of Kimono,2009-03-27,57.0,"Drama,Romance", Japanese,118008009.2,452180857.4,334172848.2
Fireworks,2017-08-18,65.0,"Animation,Drama,Fantasy", Japanese,39180000.0,26617621.0,-12562379.0
5 Centimeters per Second,2007-03-03,73.0,"Animation,Drama,Family,Romance", Japanese,5000000.0,64812285.8,59812285.8
Wai's Romance,1994-01-01,0.0,Comedy, Cantonese,264940000.0,175269998.8,-89670001.19999999
Empire of Lust,2015-03-05,70.0,"Romance,Drama,History", Korean,125800000.0,384071903.8,258271903.8
Taste 2,2015-09-02,56.0,Romance, Korean,80300000.0,176682291.4,96382291.4
Siren XXX: Magical Pleasure,2010-08-13,43.0,"Thriller,Drama", Japanese,119800000.0,864400677.8,744600677.8
Neon Genesis Evangelion: The End of Evangelion,2004-09-02,84.0,"Animation,Science Fiction,Action", Japanese,2937023.8,20000000.0,17062976.2
P.O. Box Tinto Brass,1995-08-30,54.0,Comedy, Italian,76000000.0,152911218.6,76911218.6
Liao Zhai - Home for the Intimate Ghosts,1991-01-01,55.0,Fantasy, Chinese,52400000.0,581428834.0,529028834.0
Legend Quest: The Legend of the Guanajuato Mummies,2014-10-30,79.0,"Animation,Horror,Adventure,Comedy,Family"," Spanish, Castilian",28859454.6,6300000.0,-22559454.6
Mom's Friend 2,2016-09-01,43.0,Romance, Korean,139800000.0,558017045.2,418217045.20000005
Kuroko's Basketball the Movie: Last Game,2017-03-18,78.0,Animation, Japanese,104000000.0,752740099.0,648740099.0
Friend Couples: Swapping,2017-02-14,30.0,"Romance,Drama", Korean,15541000.0,38139010.0,22598010.0
Of Gods and Men,2010-09-08,66.0,"Drama,History", French,4000000.0,41424067.0,37424067.0
Trinity Seven 2: Heaven's Library & Crimson Lord,2019-03-29,80.0,"Animation,Action,Fantasy,Comedy", Japanese,20111197.0,15712.0,-20095485.0
Hunter x Hunter: The Last Mission,2013-12-27,69.0,"Adventure,Animation,Action,Fantasy", Japanese,74600000.0,7449778.0,-67150222.0
Berserk: The Golden Age Arc I - The Egg of the King,2012-02-03,74.0,"Action,Adventure,Fantasy,Animation", Japanese,113400000.0,611894286.8,498494286.79999995
Raped by an Angel 3: Sexual Fantasy of the Chief Executive,1998-07-03,52.0,Thriller, Cantonese,149000000.0,298705309.0,149705309.0
Ghost in the Shell,1995-09-23,79.0,"Action,Animation,Science Fiction", Japanese,110000000.0,167910690.0,57910690.0
Chungking Express,1995-12-26,80.0,"Drama,Comedy,Romance", Cantonese,160000.0,59502343.4,59342343.4
The Taste of Married Women,2018-11-13,0.0,, Korean,167540000.0,175269998.8,7729998.800000012
Rape Zombie: Lust of the Dead 5,2014-09-03,55.0,Horror, Japanese,49200000.0,427304425.6,378104425.6
Naruto the Movie: Ninja Clash in the Land of Snow,2004-08-21,73.0,"Comedy,Action,Animation,Adventure", Japanese,7101535.2,17400000.0,10298464.8
Don't Blame the Kid,2016-05-13,77.0,"Comedy,Romance"," Spanish, Castilian",105800000.0,667037174.8,561237174.8
Young Mom 2,2019-03-22,10.0,Romance, Korean,201940000.0,38157314.0,-163782686.0
Mirai,2018-06-16,72.0,"Animation,Family,Fantasy,Adventure,Drama", Japanese,33291535.2,27526961.0,-5764574.199999999
Irreversible,2004-02-12,72.0,"Drama,Thriller,Crime,Mystery", French,5400000.0,8133256.0,2733256.0
Splatter: Naked Blood,1996-02-20,59.0,"Science Fiction,Horror", Japanese,105800000.0,216113745.0,110313745.0
